loan_id,application_date,age,gender,education,state,urban_rural,employment_type,employment_years,annual_income_inr,loan_type,loan_purpose,loan_amount_inr,loan_tenure_months,interest_rate_pct,credit_score,num_existing_loans,dti_ratio,ltv_ratio,has_collateral,bureau_enquiries_6m,missed_payments_2y,savings_account_balance_inr,default_flag
LN0014282,2022-04-06,50,Male,Diploma,GJ,Semi_Urban,Salaried,18,2984469,Education_Loan,Medical,3792666,36,18.74,579,1,0.101,,0,2,3,217988,1
LN0009559,2022-04-08,51,Male,Undergraduate,GJ,Rural,Government,22,1001445,Gold_Loan,Home_Purchase,1969762,24,10.88,556,3,0.248,,1,8,0,351280,0
LN0010509,2022-09-27,47,Male,Post_Graduate,GJ,Semi_Urban,Salaried,3,1872745,Education_Loan,Medical,4867361,120,14.11,876,3,0.461,,0,3,1,210343,0
LN0011449,2022-11-09,27,Female,Undergraduate,DL,Semi_Urban,Salaried,27,2366247,Personal_Loan,Business_Expansion,2628670,120,17.17,827,0,0.139,,0,8,1,72153,0
LN0010939,2022-09-26,54,Male,Graduate,TN,Rural,Retired,3,2051759,Auto_Loan,Home_Purchase,1769481,36,16.2,732,1,0.364,,0,4,1,379910,0
LN0009482,2023-08-28,39,Male,Undergraduate,TN,Rural,Retired,3,483647,Gold_Loan,Debt_Consolidation,2025004,84,20.36,841,2,0.137,,0,4,1,242630,0
LN0002819,2023-08-02,25,Male,Undergraduate,UP,Urban,Self_Employed,23,1119269,Auto_Loan,Medical,2670098,180,13.59,694,3,0.143,,0,5,0,9270,0
LN0009518,2023-09-30,59,Male,Undergraduate,UP,Rural,Self_Employed,2,2515750,Auto_Loan,Other,337540,48,10.57,681,3,0.252,,1,2,2,249814,1
LN0017355,2022-11-27,52,Male,Diploma,UP,Semi_Urban,Salaried,19,1655770,MSME_Loan,Home_Purchase,1084515,24,20.46,550,1,0.215,,0,0,2,37202,0
LN0002942,2023-04-08,50,Male,Post_Graduate,KA,Rural,Business_Owner,18,1206728,Home_Loan,Debt_Consolidation,1922942,48,20.69,652,0,0.224,0.555,0,1,0,242075,0
LN0002175,2022-02-04,65,Male,Post_Graduate,DL,Urban,Salaried,3,2285964,Personal_Loan,Home_Purchase,378623,36,20.03,665,0,0.537,,0,6,2,320040,1
LN0012218,2023-10-08,24,Male,No_Formal,AP,Semi_Urban,Salaried,11,2569187,Personal_Loan,Education,226543,84,19.88,709,0,0.34,,0,4,2,348222,0
LN0017086,2023-09-22,37,Male,Diploma,MH,Rural,Salaried,29,1893127,Personal_Loan,Business_Expansion,4117993,24,20.6,744,0,0.103,,0,2,0,23925,0
LN0008874,2023-11-28,42,Male,Post_Graduate,MH,Urban,Salaried,5,634222,Gold_Loan,Medical,2524210,60,10.81,616,1,0.632,,0,2,1,432926,0
LN0014191,2023-01-03,61,Male,Post_Graduate,TN,Rural,Retired,2,2341377,Auto_Loan,Medical,4695943,12,12.04,645,4,0.298,,0,6,7,60274,1
LN0001019,2023-09-04,37,Male,Undergraduate,TS,Semi_Urban,Retired,3,2109031,Home_Loan,Home_Purchase,729815,12,11.79,622,1,0.134,0.908,0,6,4,159237,1
LN0000440,2022-11-26,65,Male,Undergraduate,TS,Rural,Salaried,13,1706904,Education_Loan,Debt_Consolidation,1371061,24,12.6,624,4,0.197,,0,0,0,137647,0
LN0016101,2022-01-15,60,Male,No_Formal,TN,Urban,Salaried,25,1623491,MSME_Loan,Other,3270941,180,10.6,624,4,0.298,,0,5,0,233470,0
LN0001416,2022-01-31,47,Male,Post_Graduate,MH,Semi_Urban,Salaried,14,549704,Home_Loan,Other,768460,48,11.63,576,0,0.071,0.727,0,4,1,175804,0
LN0007552,2023-10-28,57,Male,Undergraduate,TS,Rural,Salaried,17,1783216,Home_Loan,Business_Expansion,4810838,180,19.42,764,2,0.39,0.777,1,0,0,339054,0
LN0002436,2022-11-21,49,Male,Post_Graduate,KA,Semi_Urban,Business_Owner,22,1284740,Auto_Loan,Home_Purchase,4220797,180,15.08,821,2,0.233,,1,5,0,325786,0
LN0016212,2022-06-05,37,Male,Graduate,GJ,Rural,Self_Employed,15,649000,MSME_Loan,Education,2940769,60,14.6,617,4,0.098,,0,8,0,28708,0
LN0000170,2022-09-03,40,Female,Graduate,MH,Semi_Urban,Self_Employed,4,2317025,Auto_Loan,Other,3773682,180,10.16,633,2,0.385,,0,7,0,95124,0
LN0010217,2023-07-14,27,Male,Diploma,WB,Urban,Business_Owner,12,1390365,Home_Loan,Other,4112477,120,18.67,578,1,0.587,0.615,1,5,1,332267,0
LN0015280,2022-11-05,30,Female,Undergraduate,AP,Urban,Business_Owner,29,2760825,Gold_Loan,Vehicle,179234,84,10.88,767,2,0.553,,0,0,1,277164,0
LN0002066,2023-04-10,46,Female,Undergraduate,TS,Urban,Self_Employed,20,2504919,Auto_Loan,Medical,1477151,48,14.17,664,0,0.263,,1,3,0,485409,0
LN0010260,2022-02-27,29,Male,Graduate,TS,Rural,Salaried,23,2311534,MSME_Loan,Other,4446146,240,21.72,890,3,0.555,,0,6,0,3146,0
LN0010502,2022-02-13,65,Male,Post_Graduate,WB,Urban,Salaried,18,507308,Auto_Loan,Education,1735526,60,20.85,718,4,0.302,,0,2,0,408217,0
LN0002302,2022-07-07,52,Male,No_Formal,TS,Semi_Urban,Salaried,2,1328043,Auto_Loan,Debt_Consolidation,3333910,48,15.86,817,2,0.38,,1,6,0,409788,0
LN0013039,2023-01-20,64,Male,No_Formal,UP,Urban,Business_Owner,10,2501021,Auto_Loan,Home_Purchase,729497,24,14.56,868,3,0.233,,1,5,1,230659,0
LN0014944,2022-01-16,24,Female,Post_Graduate,TN,Rural,Salaried,8,2615051,Home_Loan,Business_Expansion,1394407,84,19.97,570,4,0.203,0.802,0,0,1,162472,0
LN0007918,2022-04-28,61,Female,Diploma,KA,Semi_Urban,Salaried,8,902324,Home_Loan,Other,3435526,180,15.26,666,4,0.355,0.756,0,2,0,231510,0
LN0003376,2023-05-20,39,Male,No_Formal,RJ,Semi_Urban,Salaried,7,1680995,MSME_Loan,Medical,1250304,24,12.45,605,2,0.25,,0,1,1,267112,1
LN0016178,2023-04-26,49,Male,No_Formal,TN,Rural,Self_Employed,3,775892,Education_Loan,Business_Expansion,819022,240,14.15,716,0,0.262,,0,2,0,155938,0
LN0015378,2022-07-20,43,Female,Graduate,UP,Rural,Self_Employed,6,1324491,Education_Loan,Debt_Consolidation,4152001,12,14.34,802,3,0.164,,0,7,0,426068,0
LN0016751,2022-04-09,43,Male,Post_Graduate,KA,Rural,Retired,4,1432222,Auto_Loan,Other,1034620,36,20.12,720,3,0.422,,0,7,0,24232,0
LN0004517,2023-09-14,39,Male,Graduate,AP,Semi_Urban,Salaried,7,2492428,Personal_Loan,Business_Expansion,4795614,180,20.22,834,3,0.248,,0,7,3,214194,1
LN0006996,2022-12-12,22,Male,Graduate,DL,Rural,Salaried,20,1381292,Home_Loan,Vehicle,2474072,60,11.75,743,0,0.18,0.697,1,3,1,415652,0
LN0008478,2022-10-15,65,Male,Post_Graduate,DL,Rural,Salaried,26,518588,Auto_Loan,Education,1271854,48,11.69,832,1,0.169,,0,7,1,278613,0
LN0006926,2023-06-18,43,Male,Diploma,WB,Rural,Salaried,28,819359,MSME_Loan,Business_Expansion,1865387,84,10.06,625,4,0.325,,0,6,1,165173,1
LN0010862,2022-10-28,48,Male,Graduate,AP,Rural,Retired,3,1154110,Home_Loan,Home_Purchase,4710215,24,9.25,783,0,0.499,0.401,0,0,0,13426,0
LN0008776,2022-10-27,31,Female,Undergraduate,GJ,Semi_Urban,Government,6,1631855,Gold_Loan,Vehicle,3396069,12,14.53,826,2,0.31,,1,6,0,320939,0
LN0013656,2022-04-17,53,Male,No_Formal,WB,Semi_Urban,Salaried,19,1314533,Home_Loan,Medical,1698844,84,15.91,804,1,0.506,0.942,1,5,0,248165,0
LN0000428,2022-05-21,56,Male,Diploma,MH,Urban,Government,22,505120,Gold_Loan,Debt_Consolidation,134627,12,17.3,891,3,0.271,,1,1,0,130760,0
LN0017462,2023-10-05,22,Female,Diploma,DL,Urban,Self_Employed,25,1440509,Personal_Loan,Business_Expansion,4017111,180,12.28,695,2,0.289,,0,5,5,437758,1
LN0007106,2023-04-19,37,Male,Diploma,RJ,Semi_Urban,Salaried,4,879742,Education_Loan,Debt_Consolidation,3728470,120,10.59,877,0,0.549,,0,1,3,460291,1
LN0016557,2022-11-23,53,Male,No_Formal,TS,Semi_Urban,Salaried,23,2025138,Personal_Loan,Debt_Consolidation,2167828,240,13.37,625,2,0.168,,0,1,0,295359,0
LN0011061,2023-04-16,39,Male,Graduate,TN,Urban,Government,26,729531,Home_Loan,Business_Expansion,132082,48,12.61,580,0,0.064,0.636,0,8,0,84915,0
LN0004119,2023-04-21,64,Male,Graduate,TS,Semi_Urban,Salaried,27,1550904,Auto_Loan,Home_Purchase,3387608,84,13.15,605,4,0.436,,0,0,2,263047,0
LN0006010,2022-06-23,40,Female,Graduate,KA,Rural,Self_Employed,7,826679,Personal_Loan,Debt_Consolidation,3344993,84,15.83,691,1,0.265,,0,2,0,260954,0
LN0006335,2022-12-25,24,Male,No_Formal,MH,Rural,Business_Owner,19,363665,MSME_Loan,Other,1469983,48,10.58,798,3,0.497,,0,1,0,402333,0
LN0014651,2022-11-18,42,Male,Post_Graduate,RJ,Rural,Salaried,17,2010273,Education_Loan,Business_Expansion,1068275,84,9.96,678,1,0.43,,0,2,0,215149,0
LN0008705,2022-10-12,25,Male,Post_Graduate,DL,Semi_Urban,Salaried,20,382766,Education_Loan,Other,2673891,240,12.6,723,0,0.083,,0,0,1,319977,0
LN0005494,2023-07-03,59,Male,Undergraduate,MH,Semi_Urban,Salaried,15,1642840,MSME_Loan,Vehicle,3635998,84,11.94,682,4,0.601,,0,0,8,354379,1
LN0005898,2022-07-23,48,Male,Post_Graduate,GJ,Rural,Salaried,30,2095715,Gold_Loan,Debt_Consolidation,860444,12,20.61,709,1,0.184,,1,3,2,5196,0
LN0017936,2022-05-25,30,Male,Post_Graduate,TS,Rural,Self_Employed,7,1821013,MSME_Loan,Vehicle,2876636,180,16.7,784,1,0.055,,0,8,0,287000,0
LN0003263,2022-11-21,60,Male,No_Formal,RJ,Urban,Salaried,12,902304,MSME_Loan,Other,1592921,240,9.26,731,0,0.499,,0,6,1,215259,1
LN0003146,2022-05-27,60,Male,Graduate,DL,Urban,Business_Owner,14,401913,MSME_Loan,Debt_Consolidation,383198,24,17.17,805,2,0.163,,0,4,0,402480,0
LN0007259,2022-03-04,57,Female,Graduate,KA,Urban,Business_Owner,5,748196,MSME_Loan,Education,2612036,60,20.63,790,0,0.643,,0,6,4,371320,1
LN0012831,2023-04-09,46,Male,No_Formal,KA,Semi_Urban,Self_Employed,27,1183265,Auto_Loan,Medical,1945618,84,19.02,736,4,0.601,,0,6,2,140670,1
LN0012152,2022-11-26,39,Male,Post_Graduate,GJ,Semi_Urban,Salaried,20,2769169,MSME_Loan,Home_Purchase,292305,84,13.98,809,4,0.379,,0,2,0,306766,0
LN0008764,2022-03-25,22,Male,No_Formal,RJ,Rural,Salaried,29,852595,MSME_Loan,Education,1674993,240,17.37,659,1,0.476,,0,0,0,441766,0
LN0007233,2023-06-05,45,Male,No_Formal,RJ,Semi_Urban,Salaried,4,1665658,Home_Loan,Debt_Consolidation,2595852,180,20.24,826,0,0.378,0.48,1,6,1,104320,0
LN0013049,2023-03-06,59,Male,Graduate,RJ,Urban,Salaried,10,1364949,Auto_Loan,Business_Expansion,3008745,36,13.79,726,3,0.543,,1,5,2,279849,1
LN0004389,2022-02-05,59,Male,Diploma,UP,Urban,Self_Employed,26,1034702,Auto_Loan,Medical,1895479,48,16.52,819,0,0.205,,1,1,0,459389,0
LN0016618,2023-02-23,29,Male,Post_Graduate,DL,Semi_Urban,Salaried,10,1630139,Home_Loan,Medical,1691923,240,19.68,673,2,0.293,0.62,0,1,0,415647,0
LN0012021,2022-03-25,50,Male,Diploma,MH,Urban,Self_Employed,7,1964581,Gold_Loan,Debt_Consolidation,4095288,84,10.45,864,1,0.249,,1,7,1,226854,0
LN0012827,2022-09-02,38,Male,Post_Graduate,GJ,Rural,Business_Owner,2,1125259,Education_Loan,Business_Expansion,3179298,24,12.08,635,0,0.552,,0,7,0,324099,0
LN0008052,2023-11-01,54,Male,Graduate,TN,Semi_Urban,Salaried,21,1864060,Education_Loan,Debt_Consolidation,419369,84,14.4,784,4,0.086,,0,3,0,377087,0
LN0015276,2022-07-08,25,Male,Graduate,KA,Urban,Self_Employed,4,2824119,Gold_Loan,Home_Purchase,1242004,36,13.23,858,4,0.562,,1,7,1,45198,0
LN0000110,2023-06-06,62,Female,Graduate,RJ,Rural,Salaried,17,840824,MSME_Loan,Other,4156715,12,12.89,775,3,0.494,,0,6,0,297699,0
LN0009186,2023-06-05,59,Female,Undergraduate,TN,Semi_Urban,Salaried,27,2098501,Auto_Loan,Business_Expansion,3043209,180,18.39,880,2,0.37,,1,5,1,40138,0
LN0012734,2023-01-04,35,Male,Post_Graduate,RJ,Urban,Government,7,2835657,Personal_Loan,Education,2008467,36,13.75,740,3,0.389,,0,2,1,160683,0
LN0009645,2022-12-03,58,Male,Post_Graduate,KA,Semi_Urban,Business_Owner,9,2879267,MSME_Loan,Medical,591083,120,10.92,685,4,0.406,,0,3,0,112060,0
LN0007384,2023-10-19,37,Male,Post_Graduate,UP,Rural,Self_Employed,4,270798,Home_Loan,Education,1064739,12,15.38,886,4,0.48,0.418,0,2,0,429082,0
LN0012003,2022-05-31,22,Male,Post_Graduate,MH,Urban,Retired,3,264793,Education_Loan,Vehicle,3755561,36,21.42,570,2,0.18,,0,3,1,28315,0
LN0006698,2022-01-25,41,Male,Graduate,GJ,Urban,Government,7,2515651,Gold_Loan,Business_Expansion,3840492,12,17.36,627,3,0.579,,0,7,5,314593,1
LN0013672,2022-02-16,55,Male,Undergraduate,UP,Rural,Salaried,11,381254,MSME_Loan,Vehicle,2694026,120,20.83,866,3,0.142,,0,6,2,30951,0
LN0010877,2023-04-21,52,Male,Diploma,UP,Urban,Retired,4,850152,Education_Loan,Debt_Consolidation,951447,84,19.17,889,4,0.362,,0,0,3,225659,1
LN0003184,2023-01-23,44,Male,Diploma,GJ,Urban,Retired,4,1485004,Home_Loan,Debt_Consolidation,3345620,36,11.4,702,2,0.079,0.673,1,6,1,24251,0
LN0005541,2022-07-08,22,Female,No_Formal,AP,Semi_Urban,Business_Owner,16,2986716,Gold_Loan,Vehicle,2914302,12,16.22,805,3,0.301,,0,7,0,189751,0
LN0010095,2022-11-03,33,Female,Post_Graduate,KA,Rural,Salaried,15,1488017,Auto_Loan,Home_Purchase,129596,180,13.94,679,0,0.349,,0,2,0,416788,0
LN0004928,2023-01-08,53,Male,Diploma,WB,Rural,Business_Owner,9,1138144,Gold_Loan,Business_Expansion,418217,60,19.19,859,2,0.491,,1,5,1,224382,0
LN0003036,2023-03-27,40,Male,Diploma,UP,Semi_Urban,Self_Employed,28,2489318,Auto_Loan,Vehicle,4273732,12,19.26,594,3,0.12,,1,4,0,23704,1
LN0013722,2022-11-05,41,Male,Diploma,TS,Rural,Business_Owner,6,542392,Personal_Loan,Home_Purchase,3147118,36,10.43,679,4,0.543,,0,7,0,83183,0
LN0017654,2022-12-01,51,Male,Undergraduate,DL,Urban,Salaried,14,2736061,Personal_Loan,Vehicle,1624189,24,15.98,867,2,0.404,,0,0,5,182182,1
LN0014372,2023-11-12,55,Male,Post_Graduate,AP,Urban,Government,3,1790831,Gold_Loan,Business_Expansion,2717546,48,14.27,642,1,0.544,,0,1,2,153850,1
LN0016988,2022-03-03,59,Male,Graduate,TS,Semi_Urban,Salaried,24,570880,Personal_Loan,Home_Purchase,1075992,48,17.15,844,1,0.461,,0,2,0,307394,0
LN0010561,2022-03-14,31,Male,Diploma,UP,Semi_Urban,Government,22,2321987,Personal_Loan,Home_Purchase,4742375,12,11.1,621,2,0.484,,0,7,1,127471,1
LN0001374,2023-07-08,64,Male,Undergraduate,AP,Semi_Urban,Salaried,4,2283612,Home_Loan,Education,1257374,60,11.28,897,2,0.381,0.918,1,5,0,9504,0
LN0009020,2023-03-23,57,Male,No_Formal,UP,Semi_Urban,Salaried,13,2044913,Auto_Loan,Other,1259853,12,20.14,644,2,0.343,,0,7,1,46113,0
LN0006018,2023-01-17,61,Male,Diploma,GJ,Urban,Self_Employed,3,2172515,Education_Loan,Business_Expansion,1569508,84,11.24,830,0,0.494,,0,8,1,34354,0
LN0015155,2022-02-02,59,Female,Undergraduate,DL,Semi_Urban,Self_Employed,25,2429465,Home_Loan,Home_Purchase,4153238,120,13.78,846,0,0.466,0.576,0,1,0,191386,1
LN0012455,2023-06-12,32,Male,Diploma,AP,Urban,Business_Owner,6,369888,Education_Loan,Vehicle,1271023,84,8.22,716,2,0.21,,0,4,3,287492,1
LN0001092,2023-03-04,36,Male,Post_Graduate,UP,Rural,Salaried,26,2574183,Home_Loan,Vehicle,1227767,84,14.83,792,4,0.429,0.723,1,7,3,495206,1
LN0013131,2022-02-04,21,Male,Undergraduate,RJ,Semi_Urban,Self_Employed,29,581485,Home_Loan,Business_Expansion,2481322,12,13.06,834,0,0.41,0.529,1,3,0,39870,0
LN0012531,2023-03-07,43,Female,No_Formal,RJ,Rural,Salaried,30,989989,Education_Loan,Home_Purchase,76721,24,9.31,614,0,0.331,,0,6,3,471780,1
LN0001540,2022-02-14,35,Female,Post_Graduate,TN,Rural,Salaried,21,2379987,MSME_Loan,Debt_Consolidation,1915937,120,20.14,759,0,0.565,,0,0,2,10270,1
LN0017212,2023-08-26,28,Male,Diploma,AP,Urban,Self_Employed,26,1693791,Education_Loan,Education,4624922,60,19.68,709,0,0.116,,0,7,0,80286,0
LN0008230,2022-10-11,50,Male,Post_Graduate,TS,Rural,Self_Employed,28,1548221,Education_Loan,Vehicle,2898448,84,20.88,580,2,0.208,,0,5,0,169972,0
LN0016963,2022-08-20,24,Female,Diploma,KA,Urban,Self_Employed,7,2264153,Gold_Loan,Vehicle,4625201,240,19.84,559,0,0.352,,0,8,1,301296,1
LN0005713,2023-02-26,64,Male,No_Formal,WB,Rural,Self_Employed,28,2902147,MSME_Loan,Home_Purchase,3854860,180,13.16,668,2,0.435,,0,3,1,430565,1
LN0000386,2022-07-03,34,Male,Diploma,AP,Rural,Salaried,23,2102542,Personal_Loan,Debt_Consolidation,1419408,12,9.83,841,3,0.058,,0,4,0,142022,0
LN0002579,2023-09-09,40,Female,Diploma,KA,Semi_Urban,Retired,4,2513749,Auto_Loan,Debt_Consolidation,4879242,84,21.92,831,2,0.105,,0,3,0,270061,0
LN0006425,2022-11-15,24,Male,No_Formal,AP,Semi_Urban,Salaried,12,1775030,Auto_Loan,Vehicle,1995342,36,10.46,870,0,0.297,,1,1,0,198102,0
LN0003252,2023-03-08,29,Male,Graduate,GJ,Urban,Salaried,9,741454,Education_Loan,Education,1676981,60,10.71,847,1,0.219,,0,5,0,861,0
LN0016545,2023-08-11,39,Male,Graduate,UP,Semi_Urban,Government,28,2142133,Education_Loan,Education,759357,120,8.39,776,2,0.414,,0,4,2,483583,0
LN0000653,2022-12-09,43,Male,Graduate,RJ,Urban,Salaried,21,259748,Education_Loan,Debt_Consolidation,446672,180,11.68,699,4,0.486,,0,2,0,54826,0
LN0013711,2023-04-16,34,Male,Graduate,WB,Rural,Salaried,6,2656922,Education_Loan,Medical,872444,120,8.22,611,2,0.347,,0,7,0,322010,0
LN0003779,2023-06-04,29,Male,Graduate,DL,Urban,Business_Owner,30,277668,Education_Loan,Medical,3026680,240,12.67,665,0,0.46,,0,1,5,296463,1
LN0011523,2023-06-26,26,Male,Post_Graduate,RJ,Urban,Business_Owner,18,1889291,Personal_Loan,Other,3784860,84,13.8,696,1,0.563,,0,7,1,128796,1
LN0001593,2023-01-28,57,Male,Post_Graduate,KA,Rural,Self_Employed,27,2497555,Home_Loan,Business_Expansion,4874030,36,11.47,708,2,0.333,0.544,0,4,1,175417,0
LN0013794,2022-09-18,23,Male,No_Formal,AP,Semi_Urban,Salaried,4,2956633,Home_Loan,Debt_Consolidation,3114761,12,8.07,682,2,0.537,0.691,1,7,0,328545,0
LN0012541,2023-09-26,46,Male,Graduate,AP,Rural,Self_Employed,30,2040237,MSME_Loan,Medical,1378254,60,10.1,751,3,0.352,,0,1,0,325037,0
LN0008495,2022-12-03,36,Male,Undergraduate,GJ,Urban,Government,23,1994334,Auto_Loan,Medical,3618860,120,11.09,631,1,0.363,,0,7,2,175699,1
LN0017286,2023-02-23,58,Male,Diploma,DL,Rural,Business_Owner,8,814668,Education_Loan,Vehicle,2051947,48,16.44,646,0,0.225,,0,3,2,325044,0
LN0010445,2022-06-11,65,Male,Post_Graduate,TS,Urban,Salaried,20,699437,Personal_Loan,Debt_Consolidation,4908129,180,20.4,803,4,0.539,,0,3,2,110680,1
LN0012968,2022-06-11,65,Male,Undergraduate,DL,Urban,Business_Owner,0,1799143,Auto_Loan,Home_Purchase,4186645,36,15.64,796,3,0.305,,1,1,3,75368,1
LN0000648,2023-08-22,28,Male,Diploma,MH,Urban,Business_Owner,9,1664223,MSME_Loan,Education,1822218,84,14.0,611,4,0.229,,0,7,0,151139,0
LN0002010,2022-06-09,45,Male,No_Formal,AP,Semi_Urban,Business_Owner,13,782154,Gold_Loan,Business_Expansion,4642527,60,21.19,897,0,0.107,,1,5,0,55690,0
LN0004792,2022-11-26,40,Male,Graduate,TN,Rural,Salaried,20,2380896,Gold_Loan,Vehicle,1548262,120,14.17,563,0,0.6,,1,2,4,175242,1
LN0001265,2022-02-15,25,Male,Undergraduate,KA,Rural,Salaried,8,600729,Education_Loan,Medical,4754397,84,9.61,653,2,0.618,,0,4,1,83166,0
LN0011459,2023-02-25,22,Female,Undergraduate,TN,Urban,Salaried,3,787060,MSME_Loan,Debt_Consolidation,4223930,48,19.09,696,2,0.478,,0,1,0,332295,0
LN0004164,2022-03-18,22,Female,Diploma,RJ,Rural,Salaried,30,2655316,Personal_Loan,Business_Expansion,4313667,12,9.56,856,3,0.334,,0,6,6,409186,1
LN0000033,2023-04-29,23,Male,Undergraduate,AP,Semi_Urban,Self_Employed,21,2334928,Personal_Loan,Home_Purchase,3985175,60,20.41,644,2,0.191,,0,2,0,317245,0
LN0011025,2022-10-31,40,Female,Post_Graduate,WB,Semi_Urban,Salaried,4,349008,MSME_Loan,Education,1608923,12,15.49,565,0,0.252,,0,6,1,23593,0
LN0012315,2023-09-15,21,Male,No_Formal,TN,Urban,Salaried,20,1818960,Personal_Loan,Debt_Consolidation,691105,180,18.56,896,3,0.494,,0,0,1,424351,0
LN0012960,2022-03-27,54,Female,Diploma,WB,Urban,Government,12,1325396,Auto_Loan,Education,4277718,84,19.7,727,2,0.064,,0,7,1,314859,0
LN0011518,2022-05-31,28,Male,Diploma,DL,Urban,Salaried,30,2265603,Education_Loan,Education,1161125,12,18.81,802,1,0.616,,0,1,1,10138,1
LN0008822,2023-05-12,26,Male,Undergraduate,TN,Rural,Salaried,22,2916220,MSME_Loan,Other,3350516,180,8.04,601,2,0.57,,0,1,5,413313,1
LN0002226,2023-02-19,63,Male,Post_Graduate,DL,Rural,Self_Employed,19,2294414,Education_Loan,Home_Purchase,3457114,60,14.94,728,3,0.475,,0,8,1,414237,0
LN0011072,2022-02-21,64,Male,Graduate,RJ,Rural,Salaried,0,2888073,MSME_Loan,Home_Purchase,4428845,240,14.69,642,3,0.631,,0,6,0,160552,0
LN0013574,2023-01-20,21,Male,Graduate,GJ,Urban,Salaried,12,1430658,Auto_Loan,Education,3681320,240,11.53,684,2,0.18,,1,3,0,436818,0
LN0002319,2023-07-31,58,Male,Post_Graduate,TS,Urban,Salaried,30,1349304,Gold_Loan,Vehicle,1139263,84,18.67,782,3,0.469,,1,8,1,42393,0
LN0002614,2022-07-27,42,Male,No_Formal,DL,Urban,Salaried,19,1133512,Auto_Loan,Vehicle,2328532,84,10.04,739,1,0.146,,1,0,0,22518,0
LN0012905,2023-06-21,45,Female,Undergraduate,GJ,Rural,Business_Owner,25,1481237,Gold_Loan,Vehicle,4833262,120,19.66,608,2,0.273,,1,4,0,316646,0
LN0015494,2022-02-21,30,Male,Post_Graduate,KA,Urban,Salaried,24,2511243,Personal_Loan,Home_Purchase,2633085,12,10.56,691,4,0.121,,0,0,2,233187,1
LN0008840,2023-03-01,36,Male,Diploma,UP,Urban,Salaried,2,1923313,MSME_Loan,Vehicle,722083,240,16.13,798,2,0.614,,0,3,0,463374,0
LN0016746,2023-02-05,28,Male,Graduate,TS,Rural,Business_Owner,26,472497,Gold_Loan,Vehicle,4739342,12,9.84,647,2,0.079,,0,5,0,350685,0
LN0007663,2022-07-30,42,Male,Post_Graduate,TN,Urban,Salaried,10,1434030,Personal_Loan,Medical,569463,180,12.67,618,1,0.177,,0,2,0,372792,0
LN0010302,2022-01-10,38,Female,Post_Graduate,DL,Semi_Urban,Salaried,26,2535030,Personal_Loan,Other,936327,36,19.35,557,3,0.11,,0,5,2,154704,0
LN0017028,2023-11-25,44,Female,Undergraduate,MH,Semi_Urban,Salaried,8,1155369,Personal_Loan,Debt_Consolidation,3350862,240,21.89,838,3,0.052,,0,4,0,449430,0
LN0009840,2023-07-31,22,Male,Graduate,DL,Semi_Urban,Salaried,26,2115140,MSME_Loan,Other,2931521,48,19.31,838,0,0.525,,0,2,0,223166,0
LN0016186,2022-03-07,36,Male,No_Formal,RJ,Semi_Urban,Salaried,7,2406187,MSME_Loan,Medical,1810972,60,13.34,553,0,0.506,,0,6,1,19611,0
LN0010631,2023-12-02,46,Male,No_Formal,TN,Urban,Salaried,12,1553588,Home_Loan,Debt_Consolidation,3140423,120,21.62,776,1,0.28,0.506,1,2,0,106058,0
LN0014660,2023-06-08,51,Male,Graduate,WB,Urban,Salaried,5,1122568,Home_Loan,Home_Purchase,1196831,36,17.1,659,2,0.275,0.603,1,7,0,334651,0
LN0011834,2023-11-09,39,Female,No_Formal,TN,Rural,Salaried,13,2560864,MSME_Loan,Home_Purchase,821805,36,11.19,568,4,0.21,,0,4,2,377415,1
LN0015723,2022-01-05,30,Female,No_Formal,AP,Urban,Salaried,27,2825782,MSME_Loan,Vehicle,4507154,84,20.79,884,4,0.501,,0,1,1,75575,0
LN0012794,2022-03-02,46,Male,Post_Graduate,DL,Rural,Retired,0,2918354,Home_Loan,Education,230738,84,9.04,819,3,0.4,0.923,0,5,1,405133,0
LN0011421,2022-11-15,65,Male,Graduate,KA,Semi_Urban,Salaried,10,2721024,MSME_Loan,Business_Expansion,4397781,24,9.16,659,0,0.352,,0,0,0,3187,0
LN0008941,2022-12-22,65,Male,Graduate,WB,Urban,Salaried,1,2019629,Education_Loan,Vehicle,258020,36,19.71,858,1,0.411,,0,3,4,287221,0
LN0005929,2022-09-10,29,Female,No_Formal,RJ,Rural,Business_Owner,21,764195,Personal_Loan,Debt_Consolidation,2806285,84,17.16,600,4,0.499,,0,2,2,87513,1
LN0008597,2022-06-04,21,Female,Undergraduate,KA,Semi_Urban,Salaried,23,1546494,Auto_Loan,Business_Expansion,4625570,120,20.43,684,0,0.218,,1,3,0,305281,0
LN0011228,2022-09-13,48,Female,No_Formal,DL,Rural,Self_Employed,2,712368,Auto_Loan,Business_Expansion,1599959,180,19.05,632,4,0.27,,0,6,1,313874,0
LN0004109,2023-04-25,46,Male,Post_Graduate,KA,Semi_Urban,Salaried,28,2813533,MSME_Loan,Debt_Consolidation,2691912,84,17.01,615,2,0.343,,0,6,0,222992,0
LN0000105,2022-01-21,42,Male,No_Formal,RJ,Semi_Urban,Salaried,26,2048305,Personal_Loan,Vehicle,2558548,36,21.34,633,1,0.121,,0,6,3,491984,1
